name,city,state,lat,lng,price
BP,New Paris,IN,41.4917,-85.8338,3.65733333
ERNIES FUEL STOP #1605,Kent,WA,47.3813,-122.211714,4.599
TOP STOP MARKET,Manchester,TN,35.4967,-86.0782,3.01566666
PRAIRIE JUNCTION TRUCK STOP,Colman,SD,43.9558,-96.8189,3.099
PERHAM OASIS,Perham,MN,46.6031,-95.5818,3.499
LOVES TRAVEL STOPS #228,Polk City,FL,28.1987,-81.8083,3.389
MAXS #124,Oak Grove,KY,36.6652,-87.4255,3.04233333
LITTLEFIELD EXPRESS #15,Bald Knob,AR,35.3113,-91.5502,3.309
POMPANO TRUCK STOP,Pompano Beach,FL,26.256837,-80.1749,3.759
ONE9 MR FUEL #64,Summerville,SC,33.0061,-80.189825,3.219
STRIPES #40813,Falfurrias,TX,27.2242,-98.1408,3.08733333
TA WEST MEMPHIS TRAVEL CENTER,Earle,AR,35.2799,-90.4503,3.36733333
OUTPOST TRUCK STOP,Lusk,WY,42.766,-104.4651,3.689
AMERICAN TRUCK PLAZA,Milton,PA,41.0168,-76.8398,3.799
MIRABITO #61,Central Square,NY,43.309,-76.1849,4.299
TA # 211 GREENLAND TRAVEL CENTER,Greenland,NH,43.0353,-70.8475,3.759
MR FUEL #1203,Meridian,MS,32.415414,-88.670443,2.81233333
CIRCLE K #2709846,Longmont,CO,40.1579,-105.0789,3.05733333
POPS Mart #333,Winnsboro,SC,34.381,-81.109,3.09066666
COUNTRY GIRL TRUCK STOP,Winnfield,LA,31.9214,-92.6366,3.319
JAYS EL CHEAPO FUEL STOP,Metter,GA,32.401,-82.0607,3.249
Par Mar Store #164,Jane Lew,WV,39.11,-80.4311,3.999
ERNIES TRUCK STOP,Federal Way,WA,47.316,-122.274825,4.599
PWI #167,Seguin,TX,29.58655,-97.967,2.889
FAMILY EXPRESS #47 (DISCOUNT AVAILABLE),Remington,IN,40.7667,-87.1599,3.55233333
PWI #168,Georgetown,TX,30.656125,-97.713325,2.799
RACETRAC #2603,Orlando,FL,28.517785,-81.307466,3.299
CHROME TRUCK STOP,Algona,IA,43.066,-94.2306,3.499
BOISE PETROLEUM LLC,Boise,ID,43.539279,-116.228175,3.379
CIRCLE K #2705346,Savannah,GA,32.017756,-81.094239,3.03233333
QUIKTRIP #1044,Kannapolis,NC,35.444367,-80.592833,3.154
CIRCLE K #4707404,Springfield,VT,43.3034,-72.4778,3.699
JP PERRY,Perry,GA,32.4605,-83.7283,3.08233333
HORIZON TRAVEL PLAZA,Cartersville,GA,34.19745,-84.79385,2.934
STUCKEYS TRAVEL CENTER,Orange,TX,30.1138,-93.814467,2.80733333
SUNMART #308,Livingston,TX,30.7504,-94.88335,2.859
Anna Truck Stop,Anna,OH,40.4051,-84.2103,3.01566666
SPARKYS ONE STOP #22,Jefferson,IA,42.0093,-94.3888,3.23233333
STOCKMENS TRUCK PLAZA,South Saint Paul,MN,44.8881,-93.046,3.499
STINKER I 80 TRAVEL PLAZA,Sinclair,WY,41.7802,-107.1172,3.759
CHEVRON,Lovelock,NV,40.1819,-118.4689,3.499
BINGO TRUCK STOP,Winnie,TX,29.8157,-94.3395,2.999
TA BRIDGER TRAVEL CENTER #188,Fort Bridger,WY,41.3166,-110.3843,3.71566666
TA Parowan Travel Center,Parowan,UT,37.8449,-112.8323,3.70566666
DELUXE TRUCK STOP,Saint Joseph,MO,39.749525,-94.83665,3.149
FUEL MART #787,Tuscola,IL,39.7995,-88.2816,3.199
SPEEDWAY #6674,South Bend,IN,41.663575,-86.263838,3.69066666
S&G #88,Toledo,OH,41.675647,-83.530619,3.009
ROAD RANGER #141,Brazil,IN,39.521,-87.1278,3.659
One9 #16,Wilmington,OH,39.4488,-83.8417,3.14233333
SNOW SHOE TRAVEL PLAZA,Snow Shoe,PA,41.0376,-77.9523,3.469
TEX-BEST #519,Alice,TX,27.7477,-98.07665,2.899
SPEEDWAY #2314,New Baltimore,MI,42.6834,-82.798,3.559
WARREN TRAVEL PLAZA,Warren,IN,40.6886,-85.4183,3.399
BEARS DEN TRADING POST #101,Hogansburg,NY,44.9825,-74.6626,3.649
SPEEDWAY #4704,Albert Lea,MN,43.6537,-93.3707,3.299
SPEEDWAY #4706,Chamberlain,SD,43.80305,-99.32125,3.299
KEYSTONE TRUCK STOP,Loretto,PA,40.5105,-78.6294,3.999
GENEVA TRUCK STOP,Cochranton,PA,41.5205,-80.0573,3.81566666
PLAZA 23 TRUCK STOP,Albany,NY,42.658598,-73.763798,3.799
JORDAN'S KWIK STOP #70,West Helena,AR,34.5496,-90.6545,3.399
PILOT TRAVEL CENTER #906-TOWN PUMP,Columbus,MT,45.6262,-109.2571,3.58066666
JORDANS #75,Newport,AR,35.5988,-91.2571,3.299
SIMMONS TRAVEL CENTER,Emporia,VA,36.6857,-77.563,3.099
Brake Time Corner Market,Burlington,CO,39.3106,-102.2583,3.499
REATTA TRAVEL STOP,Crook,CO,40.8747,-102.8472,3.38233333
MAVERIK #691,Denver,CO,39.738727,-104.981688,3.284
SPEEDWAY #4701,Jackson,MN,43.6457,-94.9938,3.299
FAST MARKET,Colorado Springs,CO,38.844228,-104.76793,3.159
ONCUE EXPRESS #61,Perry,OK,36.2875,-97.2842,3.21566666
SHORE STOP #279,Greenwood,DE,38.8175,-75.5935,3.239
Fics Plaza,Deer Lodge,MT,46.3881,-112.7476,3.519
CIRCLE K #2701686,Bradenton,FL,27.449547,-82.49594,3.439
7-ELEVEN #40084,Palisades Park,NJ,40.8462,-73.9954,3.099
MICCOSUKEE SERVICE PLAZA,Fort Lauderdale,FL,26.127551,-80.212219,3.66566666
Circle K #4703975,Lebanon,TN,36.1788,-86.2855,2.87233333
PETRO-CARD 24 #910530,Moberly,MO,39.4202,-92.4358,3.419
CIRCLE K #2707451,Lake Placid,FL,27.2938,-81.3639,3.399
SPEEDWAY #6604,Mattawan,MI,42.2451,-85.7943,3.489
EXXON - Pilot #1293,Garland,TX,32.908978,-96.639167,2.84233333
ALLSUPS #2476,Elk City,OK,35.4112,-99.4127,2.93066666
SUNSTOP #334,Macclenny,FL,30.2737,-82.1325,3.459
MISSILE MART #1,El Dorado,AR,33.20745,-92.6646,3.499
Kwik Trip #747,Baldwin,WI,44.9657,-92.3655,3.499
BP,Anderson,SC,34.481933,-82.70185,2.909
FLYING J TRAVEL PLAZA #605,Russellville,AR,35.3231,-93.097725,3.369
DUDLEYS TRUCK STOP RESTAURANT,Rocky Mount,VA,36.9891,-79.884,3.299
7-Eleven #37565,Miami,FL,25.768995,-80.25858,3.249
E-Z MART #4411,Pryor,OK,36.2923,-95.26785,3.099
HUTCH'S #114,Enid,OK,36.38264,-97.86832,2.999
QUIKTRIP #777,Atlanta,GA,33.817077,-84.380226,2.97233333
JET FOOD STORE #82,Douglas,GA,31.487067,-82.850833,3.44066666
EL CHEAPO,Midway,GA,31.8018,-81.3909,3.52566666
RaceWay #6999,Thomasville,GA,30.841325,-83.953875,3.16566666
PETES PLACE SOUTH,Bemidji,MN,47.5228,-94.8408,3.41566666
MAVERIK COUNTRY STORE #607,Post Falls,ID,47.71925,-116.94345,3.37566666
ENMARKET #820,Port Wentworth,GA,32.1491,-81.1632,3.09066666
FLYING J TRAVEL PLAZA #632,Resaca,GA,34.5833,-84.9068,3.29566666
RACETRAC #2606,Grand Prairie,TX,32.69472,-97.0175,2.92566666
PWI #574,Bunker Hill,KS,38.8758,-98.704,2.959
PILOT TRAVEL CENTER #415,Rising Fawn,GA,34.8139,-85.5019,3.819
Terrible Herbst dba/One9 #1395,Jean,NV,35.75785,-115.4322,3.459
KENNETT TRUCK STOP,Lawrenceburg,IN,39.1401,-84.8658,3.424
Circle K #4703906,Pleasant View,TN,36.3783,-87.0395,2.899
TA PEMBROKE TRAVEL CENTER,Corfu,NY,42.9777,-78.3929,3.829
QUIKTRIP #7220,Shreveport,LA,32.553066,-93.759937,2.89233333
FAS MART #5262,Winchester,KY,37.98865,-84.1793,2.90733333
EXXON,Conley,GA,33.6369,-84.3371,3.999
CONOCO,Gap,PA,40.002,-75.9978,3.799
KUM & GO #0032,Colfax,IA,41.6788,-93.2588,3.08233333
TIGER DISCOUNT TRUCKSTOP,Dickinson,ND,46.84245,-102.77305,3.51566666
SPEEDWAY #1012,Hope Hull,AL,32.2243,-86.3932,3.05233333
KWIK STOP #86,Dubuque,IA,42.49866,-90.68648,3.489
FREDS FUEL AND FOOD #2,Gilman,IL,40.768,-87.9933,3.049
HIGHWAY 20  AUTO TRUCK PLAZA,Peosta,IA,42.4435,-90.8094,3.489
STRIPES #40705,Combes,TX,26.2451,-97.7416,2.91233333
ROAD RANGER #144,Evansdale,IA,42.4755,-92.2812,3.729
EL CHEAPO #4,Richmond Hill,GA,31.8962,-81.294,3.09566666
HOODS SERVICE CENTER,Bois D Arc,MO,37.2214,-93.5447,3.074
GRADYS TRUCKSTOP,Pulaski,GA,32.3902,-81.9568,3.46566666
KUM & GO #0043,New Virginia,IA,41.1883,-93.6976,3.114
TAYLOR QUIK-PIK,Missouri Valley,IA,41.5644,-95.8913,3.399
RHODES CONVENIENCE STORES,Sikeston,MO,36.8911,-89.582,3.35066666
ONE9 #1422,Moriarty,NM,34.9889,-106.0609,3.11566666
KUM & GO #0779,Bethany,MO,40.2601,-94.0189,2.95566666
CASEYS #2653,Toledo,IA,42.0077,-92.5662,3.349
UNDERWOOD TRUCK STOP I 80,Underwood,IA,41.3603,-95.627,3.00066666
Minuteman Food Mart #58,Delco,NC,34.2838,-78.2607,3.50733333
TA Rogers,Rogers,MN,45.1715,-93.5814,3.274
CASEYS #2867,Waterloo,IA,42.4839,-92.33475,3.499
KUM & GO #1443,Williamsburg,IA,41.6393,-92.024,3.13066666
EXIT 62 TRUCKSTOP,Glencoe,KY,38.7229,-84.8116,3.16566666
QUIKTRIP #7901,Lindale,TX,32.5062,-95.4006,2.80733333
3 MILE CORNER TRUCK STOP,Bonners Ferry,ID,48.7306,-116.3322,3.734
WENATCHEE VALLEY TRUCK STOP,Wenatchee,WA,47.4244,-120.3188,4.089
BIG CHARLIES TRUCK PLAZA,Virginia Beach,VA,36.810535,-76.05356,3.489
PILOT TRAVEL CENTERS #406,Cornersville,TN,35.3409,-86.8286,3.799
FAST STOP TRAVEL CENTERS #1109,Plymouth,UT,41.8831,-112.1388,3.58233333
PILOT TRAVEL CENTERS #299,Bloomington,IL,40.48185,-88.946875,3.399
METROPOLIS TRUCK STOP,Metropolis,IL,37.1753,-88.7252,3.599
Circle K #4701432,Mahomet,IL,40.1964,-88.3928,3.669
BIG CHIEF TRUCK STOP,Fergus Falls,MN,46.2795,-96.084,3.23566666
OUTPOST TRAVEL CENTER,Greenwood,LA,32.4429,-93.973,2.899
TA WILDWOOD TRAVEL CENTER,Wildwood,FL,28.8454,-82.0347,3.214
TA LEE HI TRAVEL PLAZA,Lexington,VA,37.7885,-79.4581,3.659
Shell,Warrenton,VA,38.723567,-77.799367,3.25733333
BECKS EXPRESS MART #22,Lincoln,IL,40.1451,-89.3684,3.299
MARSHAL JUNCTION,Marshall,IL,39.422,-87.6923,3.199
CIRCLE K #4706703,Mokena,IL,41.5342,-87.8911,3.339
7-ELEVEN #35087,Bergen,NY,43.0869,-77.9603,4.029
QUICKLEES TRAVEL CENTER,Belmont,NY,42.2334,-78.011,3.999
PWI #401,Aledo,TX,32.7004,-97.6039,2.799
THE RIDGE,Accident,MD,39.6355,-79.3085,4.199
SMITHTON TRUCKSTOP,Smithton,PA,40.1553,-79.7381,3.899
MINIT MART #600244,Straughn,IN,39.8319,-85.2724,3.859
INTERSTATE CENEX,Beach,ND,46.9324,-103.9843,3.499
BROOKE TRAVEL PLAZA,West Liberty,IA,41.5701,-91.2668,2.98733333
TRACK AND TRAVEL,Weatherford,TX,32.77995,-97.772875,2.91733333
PILOT TRAVEL CENTERS #350,Mountain Home,ID,43.1392,-115.6963,3.759
Alta Convenience #6333,Trinidad,CO,37.2691,-104.5038,3.399
I-20 Truck Stop,Lincoln,AL,33.6059,-86.1112,2.999
STUCKEYS TRAVEL CENTER,Beaumont,TX,30.090154,-94.144269,2.824
SHELL,Motley,MN,46.2881,-94.5638,3.399
PILOT TRAVEL CENTER #910- TOWN PUMP,Three Forks,MT,45.8811,-111.5436,3.59733333
QUIKTRIP #333,Newton,KS,38.0451,-97.3435,2.949
KARTAR TRUCK STOP,Woodhull,IL,41.1849,-90.2833,3.599
LOVES TRAVEL STOP #765,Commerce,GA,34.195233,-83.435767,3.21066666
Kent Kwik #221,Odessa,TX,31.848278,-102.376622,2.989
JACKSON'S FOODS DBA ONE9 #1427,Nampa,ID,43.60268,-116.61212,3.37066666
LOVES TRAVEL STOP #384,Greenville,IL,38.8933,-89.4052,3.689
SUNOCO,Wauseon,OH,41.5668,-84.1537,3.699
CLOVERDALE TRAVEL PLAZA,Cloverdale,IN,39.5148,-86.7939,3.699
FRIENDSHIP FOOD MART #96,Sandusky,OH,41.4419,-82.70715,3.529
TA LAPLACE,La Place,LA,30.08445,-90.48635,3.22733333
GO TIME #7,Corbin,KY,36.9359,-84.1026,2.999
CIRCLE K #2704886,Clanton,AL,32.8792,-86.59375,3.20733333
VILLAGE TRUCK STOP,Rural Retreat,VA,36.8836,-81.2879,3.299
KWIK TRIP #331,Wisconsin Rapids,WI,44.38195,-89.8645,3.26233333
115 TRUCKSTOP #5001,Marshall,MI,42.272,-84.9583,3.429
KWIK TRIP #603,Wilson,WI,44.9466,-92.1965,3.549
Circle K #2746108,Billings,MT,45.796836,-108.515986,3.579
TRAILWAY TRUCK STOP,Centreville,MD,39.0564,-76.045,3.259
ENRITE,Linden,NJ,40.6354,-74.2556,3.34233333
I 55 MOTOR PLAZA,Pevely,MO,38.2799,-90.4111,2.99066666
TA Mt Vernon,Mount Vernon,MO,37.1045,-93.7976,3.404
TREX MART #16,Winston,MO,39.8499,-94.1487,3.119
SHELL FOOD MART,Cameron,MO,39.7309,-94.2437,2.99066666
CLARK OIL #44,Laurel,MS,31.7073,-89.0808,2.879
FASTLANE TAYLOR 63,Taylor,MO,39.9145,-91.5278,3.01566666
K AN T TRUCKSTOP,Fairmont,WV,39.5042,-80.2199,3.399
CIRCLE K #4702361,Whitestown,IN,40.0,-86.3507,3.29233333
Travel Centers of America,Cuba,MO,38.0926,-91.4081,3.26566666
FUEL MART #727,Quaker City,OH,39.9866,-81.2899,3.16566666
Blue Sky #733,Belden,MS,34.3057,-88.8462,2.939
KEYSTOP TRAVEL CENTER,Franklin,KY,36.72385,-86.5736,2.899
SPEEDWAY #7575,Hobart,IN,41.5263,-87.2525,3.63233333
CIRCLE K #2720931,Kenly,NC,35.6077,-78.1382,3.149
NORTH POINT PLAZA,Poynette,WI,43.4013,-89.4189,3.17233333
Chevron #306185,Montpelier,ID,42.352,-111.3195,3.699
OASIS TRAVEL CENTER,Robertsdale,AL,30.5616,-87.6373,3.469
JJ TRAVEL PLAZA,Oakley,KS,39.1121,-100.858,3.61566666
ONE9 #496,Atalissa,IA,41.5614,-91.1748,3.01566666
GOLDMINE TRUCKSTOP,Eunice,LA,30.5116,-92.3985,3.199
SINCLAIR,Monett,MO,36.9212,-93.9258,3.29066666
FLYING J #875,Elkton,MD,39.6166,-75.83955,4.199
LOVES TRAVEL STOP #060,Norton,KS,39.8407,-99.8878,3.109
EDGERTON TRAVEL PLAZA,Edgerton,WI,42.8386,-89.0642,3.199
Taylor's Stateline Travel Center,Neelyville,MO,36.571,-90.4995,2.999
TA CANDLER TRAVEL CENTER,Candler,NC,35.5376,-82.7001,3.799
7-ELEVEN #35788,Olathe,KS,38.8899,-94.8149,3.339
HAMMOND TRAVEL CENTER,Hammond,LA,30.5072,-90.475225,3.099
CASEYS #3548,Pratt,KS,37.6502,-98.73,3.14066666
NEW JERSEY TRUCK STOP DIESEL ONLY,Kearny,NJ,40.74875,-74.1113,3.759
HALF SUN TRAVEL PLAZA,Moses Lake,WA,47.1374,-119.2891,3.569
ONE9 #258,Troutville,VA,37.4019,-79.8786,3.03233333
SPEEDWAY #7391,North Lima,OH,40.9649,-80.6549,3.699
PILOT TRAVEL CENTER #312,Tallapoosa,GA,33.7602,-85.3,3.389
KWIK TRIP #385,Northfield,MN,44.4587,-93.1668,3.499
HY-MILER #2245,Fremont,OH,41.3498,-83.1181,3.38233333
SAPP BROS TRAVEL CENTER,Le Mars,IA,42.7962,-96.1704,3.269
JET FOOD STORE #17,Wrens,GA,33.2104,-82.381,3.41566666
SPEEDWAY #6767,Manheim,PA,40.1702,-76.4168,4.499
ONE9 #294,Ogden,UT,41.239508,-111.965408,3.32566666
PWI #605,San Simon,AZ,32.0423,-109.1748,2.959
CIRCLE K #2723716,Max Meadows,VA,36.9056,-80.9244,3.46233333
CASEYS #4535,Concordia,KS,39.5516,-97.6568,2.91233333
WK TRUCK STOP,Beaver Dam,KY,37.387,-86.8729,3.399
MEADE AUTO AND TRUCK PLAZA,Meade,KS,37.2821,-100.3364,3.799
PARKWAY MARATHON,Caneyville,KY,37.4222,-86.4702,3.73233333
Maverik #732,Idaho Falls,ID,43.484743,-112.004357,3.394
PETRO STOPPING CENTER #330,Glendale,KY,37.6034,-85.8921,3.599
One9 #88,Cocoa,FL,28.3898,-80.7693,3.37566666
CHEVRON #383766,Halsey,OR,44.3862,-123.1251,3.099
CIRCLE K #2707682,Punta Gorda,FL,26.935667,-82.001433,3.399
49ER FUEL CENTER,East Bernstadt,KY,37.2488,-84.138,2.999
BFS FOODS #68,Hancock,MD,39.6991,-78.1762,4.129
ONE9 #301,Marston,MO,36.519,-89.6126,3.109
FLYING J TRAVEL PLAZA #621,Limon,CO,39.2676,-103.6889,3.874
CIRCLE K #2701537,Mount Airy,NC,36.5007,-80.6119,2.859
HUCKS FOOD & FUEL #371,Mount Vernon,IL,38.317,-88.9105,3.099
Southfork TRUCK STOP,Gurdon,AR,33.9125,-93.1417,3.459
FAST LANE #54,Columbia,MO,38.96103,-92.33172,3.20733333
TA EXPRESS NORWOOD #0450,Norwood,MO,37.0687,-92.4082,3.449
T BONE TRUCK STOP,Columbus,NE,41.4297,-97.3684,3.099
SPINX #266,Columbia,SC,34.016062,-81.007685,3.13233333
CM LAKE CHARLES FUEL STOP 36,Lake Charles,LA,30.244355,-93.261636,3.299
EXXON,Paducah,KY,37.0619,-88.656367,3.15733333
TA NORTH CANTON TRAVEL CENTER,North Canton,OH,40.7989,-81.3784,3.624
Mandan Cardlock (Bulk Plant),Mandan,ND,46.8306,-100.9092,3.599
RICE MART,Rice,TX,32.2258,-96.4606,3.019
MANSFIELD TRAVEL PLAZA,Mansfield,LA,32.0239,-93.698,3.019
MAVERIK #719,Yakima,WA,46.593129,-120.609343,3.899
MCCLURE OIL #52,Lebanon,IN,40.0449,-86.4641,3.584
Fast Stop,Sorrento,LA,30.1854,-90.8631,3.699
SPEEDWAY #9329,Waddy,KY,38.1054,-85.1288,3.149
STRIPES #40811,George West,TX,28.3204,-98.1162,3.01566666
Pride Convenience Store,Chicopee,MA,42.17198,-72.5896,3.509
SAMS MART #45,Waynesville,NC,35.5174,-82.9816,3.599
KWIK TRIP #497,Dakota,MN,43.9148,-91.394,3.474
LOVES TRAVEL STOP #781,Madison,GA,33.5947,-83.4618,3.849
BEACON & BRIDGE #18,Big Rapids,MI,43.6897,-85.4797,3.319
TOOT N TOTUM #104,Dalhart,TX,36.0732,-102.5177,3.199
QUARLES #4435,Jessup,MD,39.1484,-76.7922,3.499
KWIK TRIP #674,Menomonie,WI,44.8718,-91.9265,3.499
SCOTTS QUICK STOP,Marlette,MI,43.3399,-83.0573,3.399
TA LAKE PARK TRAVEL CENTER,Lake Park,GA,30.6906,-83.1753,3.31566666
ROAD TRIP OASIS PERRY,Perry,MI,42.82,-84.2313,3.699
SPEEDY Q MARKET #8206,Port Huron,MI,42.98335,-82.4424,3.899
Kwik Trip # 1281,Belgium,WI,43.4995,-87.8509,3.25566666
DUNES AUTO TRUCK PLAZA,Sawyer,MI,41.8829,-86.5885,3.499
PJ TRAVEL PLAZA,Loganton,PA,41.0283,-77.3204,3.479
BILLS TRUCKSTOP,Linwood,NC,35.7562,-80.3749,3.449
STAPLES OIL,Alden,MN,43.6466,-93.5823,3.299
QUIKTRIP #7135,Hardeeville,SC,32.2635,-81.0669,2.999
THORNTONS #336,Monee,IL,41.4191,-87.7748,3.349
KWIK TRIP #793,Faribault,MN,44.2945,-93.2818,3.424
SOUTHERN VALLEY COOP,Mankato,MN,44.1767,-94.033133,3.499
ROTHSAY TRUCK STOP,Rothsay,MN,46.5094,-96.2887,3.209
Circle K #2746447,Sauk Centre,MN,45.7281,-94.9682,3.189
SPEEDWAY #4035,Shakopee,MN,44.7793,-93.5197,3.599
SINCLAIR,Saint Charles,MN,43.9585,-92.0517,3.529
HARRISONBURG TRAVEL CENTER,Harrisonburg,VA,38.457475,-78.8581,2.899
WESTHAMPTON VALERO,Mount Holly,NJ,40.0086,-74.7896,3.329
EXPRESS MART TRUCK STOP,Barnhart,MO,38.3384,-90.4142,2.99733333
LAKE MILLS TRAVEL PLAZA,Lake Mills,WI,43.0816,-88.9133,3.36066666
FLYING J FRANCHISE #931,Rapid City,SD,44.0673,-103.264375,3.15733333
Quiktrip #7900,Texarkana,TX,33.435983,-94.078233,2.85733333
ROAD RANGER #157,Okawville,IL,38.4319,-89.523,3.799
OZONA ONE STOP,Ozona,TX,30.7164,-101.2388,2.98233333
TRUCK TOWNE,Beresford,SD,43.0874,-96.7813,3.159
WACO TRAVEL CENTER,Perry,FL,30.06665,-83.6377,3.699
TA LAFAYETTE TRAVEL CENTER,Lafayette,LA,30.208725,-92.035875,3.134
STAR EXPRESS #5,Petersburg,VA,37.199667,-77.419867,3.049
360 TRUCK STOP,Amelia Court House,VA,37.3428,-77.9841,3.599
PILOT TRAVEL CENTER #492,Arkadelphia,AR,34.119033,-93.058867,3.499
ALLSUPS #2392,Roswell,NM,33.438433,-104.445,3.199
CASEYS #2652,Chillicothe,MO,39.7966,-93.5509,3.289
Llanos Country Corner,Junction,TX,30.4754,-99.7473,2.919
EMERY'S,Deerfield,MO,37.8197,-94.5608,3.349
CRYSTAL OIL,South Sioux City,NE,42.4656,-96.4182,3.549
COCKERHAM FUEL CENTER #4,Hillsville,VA,36.7442,-80.7197,3.28233333
FAST LANE #26,Eolia,MO,39.2431,-91.0093,3.099
MOTOR INN AUTO TRUCK STOP,Mendon,OH,40.6777,-84.5152,3.199
ABELS QUIK SHOP #20,Hannibal,MO,39.7064,-91.3839,3.06566666
Palmetto Truck Plaza,Hialeah,FL,25.87553,-80.3042,3.399
BP,Holt,MO,39.4289,-94.3689,3.049
BREAK TIME #3173,Fulton,MO,38.8518,-91.9605,3.299
ONE9 #901,Elm Creek,NE,40.7301,-99.3728,2.96566666
Waverly Travel Center,Waverly,OH,39.1264,-83.0049,3.41566666
TA HUNTINGTON,Huntington,OR,44.3811,-117.3097,3.639
HAWGS EXXON,Batesville,AR,35.7586,-91.58475,3.359
TA MOBILE TRAVEL CENTER,Grand Bay,AL,30.4983,-88.3282,3.13566666
PILOT TRAVEL CENTER #268,Walcott,IA,41.6453,-90.7256,3.859
TEMP STOP #117,Grain Valley,MO,39.0274,-94.2087,2.959
PETRO-CARD 24 #910561,Nevada,MO,37.8409,-94.3571,3.349
SPEEDWAY #2319,Portland,MI,42.8624,-84.9139,3.549
TA ANN ARBOR TRAVEL CENTER,Dexter,MI,42.3583,-83.9,3.499
ONVO TRAVEL PLAZA - MIFFLINTOWN,Mifflintown,PA,40.5727,-77.3761,3.479
SUNOCO,Breaux Bridge,LA,30.2948,-91.8296,2.85566666
Exxon,Heflin,AL,33.6115,-85.5885,3.01566666
SIGNAL FOOD STORE #112,Ozark,MO,37.0169,-93.2022,2.999
CARTERS ONE STOP,Stony Creek,VA,36.9361,-77.4443,2.959
KWIK FILL #388,Harrisville,PA,41.1631,-79.9796,3.404
KWIK TRIP #683,Portage,WI,43.5501,-89.4714,3.249
PIONEER Travel Plaza,Richfield,WI,43.2739,-88.2155,3.21566666
FUEL HUB,West Coxsackie,NY,42.4029,-73.8283,3.599
NKS ROYAL TRUCKSTOP,Gallup,NM,35.494833,-108.7515,3.119
SCHATZ CROSSROADS,Minot,ND,48.259375,-101.3029,3.549
DK,El Paso,TX,31.722307,-106.343082,2.699
QUIKTRIP #236,Platte City,MO,39.3602,-94.789,2.999
RaceTrac #2626,Dallas,TX,32.788556,-96.787156,2.864
FUEL MART #764,South Vienna,OH,39.9473,-83.6157,3.129
OASIS TRUCK STOP,Richland,MO,37.8528,-92.3962,3.324
MR FUEL #715,Foristell,MO,38.7626,-90.9343,2.92566666
CASEYS #2855,Cabool,MO,37.1314,-92.1144,3.259
LOVES TRAVEL STOP #609,Denton,TX,33.20539,-97.11964,3.24733333
TA SEATTLE EAST TRAVEL CENTER,North Bend,WA,47.4755,-121.7571,3.859
FUEL KING NAPOLEON TRAVEL CENTER,Napoleon,OH,41.391,-84.1433,3.439
PETRO-CARD 24,Maryville,MO,40.3434,-94.8735,3.129
HWY 34 TRUCKSTOP,West Burlington,IA,40.8321,-91.1799,3.374
SHELL,Fredericksburg,VA,38.304144,-77.504222,3.25566666
QUIKTRIP #608,Saint Peters,MO,38.7802,-90.6228,2.904
Pilot Travel Centers #354,Simpsonville,KY,38.2312,-85.3548,3.759
JJS TRUCK STOP,Malvern,AR,34.3557,-92.8292,3.31566666
CIRCLE K #2707515,Sebring,FL,27.46896,-81.42816,3.389
PAULS VALLEY TRAVEL CENTER,Pauls Valley,OK,34.7385,-97.2195,2.999
KANZA TRAVEL PLAZA,Braman,OK,36.9331,-97.3082,3.02733333
STRIPES #42150,Edinburg,TX,26.373775,-98.17505,3.00566666
231 PLAZA AND TRUCK STOP,Youngstown,FL,30.3269,-85.5169,3.494
SPEEDWAY #4710,Windom,MN,43.8831,-95.1373,3.299
PWI #640,Ehrenberg,AZ,33.6177,-114.5077,3.359
CIRCLE K #2721536,Batesville,MS,34.3115,-89.9443,3.24066666
RACETRAC #574,Rockwall,TX,32.9176,-96.42565,2.924
ROAD RANGER #235,Hampshire,IL,42.0807,-88.517,3.369
GOLDEN GATE BATTLE MOUNTAIN,Battle Mountain,NV,40.622,-116.9554,3.339
CAREFREE FOOD MART,Leavenworth,IN,38.1865,-86.3838,3.499
QUIKTRIP #7242,Gulfport,MS,30.414383,-89.071117,2.91566666
KWIK STAR #509,Fort Dodge,IA,42.5088,-94.1807,3.20233333
LONDON AUTO TRUCK CENTER,London,KY,37.132167,-84.0949,3.399
ARCO #471770,Dunseith,ND,48.8561,-100.0241,3.499
HUTCH'S #120,Sayre,OK,35.3047,-99.6429,2.984
FLYING J #934,La Grande,OR,45.3304,-118.0852,3.53566666
Quiktrip #7250,Richland,MS,32.2287,-90.1591,2.91566666
CIRCLE K #2706983,Mathis,TX,28.0802,-97.8097,3.019
SQUAW CREEK TRAVEL PLAZA,Forest City,MO,39.9897,-95.1916,3.339
HARDYS #5,Wendover,UT,40.7372,-114.0375,3.499
TOWN PUMP FOOD STORE #310,Boulder,MT,46.2306,-112.1138,3.559
TULIP CITY TRUCK STOP,Holland,MI,42.790067,-86.122633,3.739
ZIP TRIP #50,Park City,MT,45.6329,-108.9293,3.584
MAVERIK #738,Gillette,WY,44.171633,-105.514167,3.359
PILOT #1323,Faucett,MO,39.5891,-94.7913,3.27233333
QUIKTRIP #1883,Gainesville,TX,33.63255,-97.0976,2.97566666
MAVERIK COUNTRY STORE #441,Pasco,WA,46.2421,-119.09935,4.279
TOWN PUMP FOOD STORE #610,Livingston,MT,45.6546,-110.5609,3.644
AC & T GARLAND GROH,Hagerstown,MD,39.62975,-77.718317,3.559
PILOT TRAVEL CENTER #909- TOWN PUMP,Shelby,MT,48.5037,-111.8391,3.63566666
